student_id,name,course,course_type,year,gender,age,fee_total,fee_paid,fee_pending,fee_status
GTC0384,Student_384,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0385,Student_385,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0386,Student_386,BA,UG,2,Male,22,8000,6694,1306,Pending
GTC0387,Student_387,BA,UG,3,Male,21,8000,1865,6135,Pending
GTC0388,Student_388,BA,UG,1,Male,19,8000,8000,0,Paid
GTC0389,Student_389,BA,UG,1,Male,19,8000,8000,0,Paid
GTC0390,Student_390,BA,UG,2,Male,20,8000,8000,0,Paid
GTC0391,Student_391,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0392,Student_392,BA,UG,1,Male,18,8000,3731,4269,Pending
GTC0393,Student_393,BA,UG,1,Female,18,8000,8000,0,Paid
GTC0394,Student_394,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0395,Student_395,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0396,Student_396,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0397,Student_397,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0398,Student_398,BA,UG,1,Male,21,8000,8000,0,Paid
GTC0399,Student_399,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0400,Student_400,BA,UG,1,Male,21,8000,8000,0,Paid
GTC0401,Student_401,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0402,Student_402,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0403,Student_403,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0404,Student_404,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0405,Student_405,BA,UG,3,Female,21,8000,3303,4697,Pending
GTC0406,Student_406,BA,UG,2,Male,20,8000,8000,0,Paid
GTC0407,Student_407,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0408,Student_408,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0409,Student_409,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0410,Student_410,BA,UG,3,Female,22,8000,3122,4878,Pending
GTC0411,Student_411,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0412,Student_412,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0413,Student_413,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0414,Student_414,BA,UG,1,Male,18,8000,8000,0,Paid
GTC0415,Student_415,BA,UG,1,Female,21,8000,8000,0,Paid
GTC0416,Student_416,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0417,Student_417,BA,UG,1,Female,20,8000,8000,0,Paid
GTC0418,Student_418,BA,UG,2,Male,18,8000,8000,0,Paid
GTC0419,Student_419,BA,UG,3,Female,19,8000,8000,0,Paid
GTC0420,Student_420,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0421,Student_421,BA,UG,3,Male,22,8000,8000,0,Paid
GTC0422,Student_422,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0423,Student_423,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0424,Student_424,BA,UG,1,Female,20,8000,8000,0,Paid
GTC0425,Student_425,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0426,Student_426,BA,UG,2,Female,20,8000,5708,2292,Pending
GTC0427,Student_427,BA,UG,1,Male,20,8000,4569,3431,Pending
GTC0428,Student_428,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0429,Student_429,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0430,Student_430,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0431,Student_431,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0432,Student_432,BA,UG,1,Male,22,8000,4567,3433,Pending
GTC0433,Student_433,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0434,Student_434,BA,UG,3,Female,20,8000,6338,1662,Pending
GTC0435,Student_435,BA,UG,3,Male,19,8000,8000,0,Paid
GTC0436,Student_436,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0437,Student_437,BA,UG,3,Male,21,8000,8000,0,Paid
GTC0438,Student_438,BA,UG,1,Female,18,8000,1647,6353,Pending
GTC0439,Student_439,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0440,Student_440,BA,UG,1,Female,18,8000,8000,0,Paid
GTC0441,Student_441,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0442,Student_442,BA,UG,2,Male,19,8000,5622,2378,Pending
GTC0443,Student_443,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0444,Student_444,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0445,Student_445,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0446,Student_446,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0447,Student_447,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0448,Student_448,BA,UG,1,Female,21,8000,8000,0,Paid
GTC0449,Student_449,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0450,Student_450,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0451,Student_451,BA,UG,2,Male,18,8000,8000,0,Paid
GTC0452,Student_452,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0453,Student_453,BA,UG,1,Female,18,8000,8000,0,Paid
GTC0454,Student_454,BA,UG,1,Female,21,8000,8000,0,Paid
GTC0455,Student_455,BA,UG,3,Male,22,8000,8000,0,Paid
GTC0456,Student_456,BA,UG,3,Male,21,8000,5167,2833,Pending
GTC0457,Student_457,BA,UG,2,Male,21,8000,8000,0,Paid
GTC0458,Student_458,BA,UG,1,Female,20,8000,8000,0,Paid
GTC0459,Student_459,BA,UG,1,Male,18,8000,3838,4162,Pending
GTC0460,Student_460,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0461,Student_461,BA,UG,1,Female,18,8000,2806,5194,Pending
GTC0462,Student_462,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0463,Student_463,BA,UG,1,Male,21,8000,4549,3451,Pending
GTC0464,Student_464,BA,UG,2,Male,21,8000,4397,3603,Pending
GTC0465,Student_465,BA,UG,1,Male,18,8000,8000,0,Paid
GTC0466,Student_466,BA,UG,1,Male,18,8000,3816,4184,Pending
GTC0467,Student_467,BA,UG,1,Male,20,8000,5773,2227,Pending
GTC0468,Student_468,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0469,Student_469,BA,UG,3,Female,22,8000,3104,4896,Pending
GTC0470,Student_470,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0471,Student_471,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0472,Student_472,BA,UG,2,Male,18,8000,8000,0,Paid
GTC0473,Student_473,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0474,Student_474,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0475,Student_475,BA,UG,3,Male,19,8000,8000,0,Paid
GTC0476,Student_476,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0477,Student_477,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0478,Student_478,BA,UG,1,Female,21,8000,1952,6048,Pending
GTC0479,Student_479,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0480,Student_480,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0481,Student_481,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0482,Student_482,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0483,Student_483,BA,UG,3,Male,20,8000,8000,0,Paid
GTC0484,Student_484,BA,UG,2,Male,20,8000,8000,0,Paid
GTC0485,Student_485,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0486,Student_486,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0487,Student_487,BA,UG,3,Male,21,8000,7003,997,Pending
GTC0488,Student_488,BA,UG,1,Male,18,8000,8000,0,Paid
GTC0489,Student_489,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0490,Student_490,BA,UG,2,Male,19,8000,2465,5535,Pending
GTC0491,Student_491,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0492,Student_492,BA,UG,3,Male,18,8000,5957,2043,Pending
GTC0493,Student_493,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0494,Student_494,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0495,Student_495,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0496,Student_496,BA,UG,3,Male,21,8000,8000,0,Paid
GTC0497,Student_497,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0498,Student_498,BA,UG,2,Female,19,8000,4840,3160,Pending
GTC0499,Student_499,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0500,Student_500,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0501,Student_501,BA,UG,3,Male,22,8000,8000,0,Paid
GTC0502,Student_502,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0503,Student_503,BA,UG,3,Male,20,8000,8000,0,Paid
GTC0504,Student_504,BA,UG,2,Male,21,8000,8000,0,Paid
GTC0505,Student_505,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0506,Student_506,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0507,Student_507,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0508,Student_508,BA,UG,1,Male,21,8000,2706,5294,Pending
GTC0509,Student_509,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0510,Student_510,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0511,Student_511,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0512,Student_512,BA,UG,1,Female,21,8000,8000,0,Paid
GTC0513,Student_513,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0514,Student_514,BA,UG,1,Female,20,8000,8000,0,Paid
GTC0515,Student_515,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0516,Student_516,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0517,Student_517,BA,UG,1,Male,19,8000,8000,0,Paid
GTC0518,Student_518,BA,UG,2,Male,21,8000,8000,0,Paid
GTC0519,Student_519,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0520,Student_520,BA,UG,1,Male,19,8000,2993,5007,Pending
GTC0521,Student_521,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0522,Student_522,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0523,Student_523,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0524,Student_524,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0525,Student_525,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0526,Student_526,BA,UG,1,Male,18,8000,6133,1867,Pending
GTC0527,Student_527,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0528,Student_528,BA,UG,1,Female,21,8000,8000,0,Paid
GTC0529,Student_529,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0530,Student_530,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0531,Student_531,BA,UG,3,Male,21,8000,8000,0,Paid
GTC0532,Student_532,BA,UG,1,Male,20,8000,3130,4870,Pending
GTC0533,Student_533,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0534,Student_534,BA,UG,2,Female,20,8000,5944,2056,Pending
GTC0535,Student_535,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0536,Student_536,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0537,Student_537,BA,UG,2,Male,18,8000,8000,0,Paid
GTC0538,Student_538,BA,UG,2,Male,18,8000,8000,0,Paid
GTC0539,Student_539,BA,UG,3,Male,18,8000,4838,3162,Pending
GTC0540,Student_540,BA,UG,2,Female,19,8000,2379,5621,Pending
GTC0541,Student_541,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0542,Student_542,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0543,Student_543,BA,UG,2,Male,21,8000,8000,0,Paid
GTC0544,Student_544,BA,UG,3,Male,22,8000,5144,2856,Pending
GTC0545,Student_545,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0546,Student_546,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0547,Student_547,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0548,Student_548,BA,UG,1,Male,21,8000,8000,0,Paid
GTC0549,Student_549,BA,UG,3,Female,18,8000,3090,4910,Pending
GTC0550,Student_550,BA,UG,1,Female,20,8000,2836,5164,Pending
GTC0551,Student_551,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0552,Student_552,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0553,Student_553,BA,UG,3,Male,21,8000,8000,0,Paid
GTC0554,Student_554,BA,UG,3,Male,22,8000,8000,0,Paid
GTC0555,Student_555,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0556,Student_556,BA,UG,2,Female,20,8000,6026,1974,Pending
GTC0557,Student_557,BA,UG,2,Female,20,8000,4446,3554,Pending
GTC0558,Student_558,BA,UG,3,Female,19,8000,8000,0,Paid
GTC0559,Student_559,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0560,Student_560,BA,UG,3,Male,19,8000,8000,0,Paid
GTC0561,Student_561,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0562,Student_562,BA,UG,1,Female,19,8000,1652,6348,Pending
GTC0563,Student_563,BA,UG,2,Female,18,8000,6246,1754,Pending
GTC0564,Student_564,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0565,Student_565,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0566,Student_566,BA,UG,3,Male,20,8000,8000,0,Paid
GTC0567,Student_567,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0568,Student_568,BA,UG,3,Female,22,8000,5995,2005,Pending
GTC0569,Student_569,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0570,Student_570,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0571,Student_571,BA,UG,3,Male,20,8000,8000,0,Paid
GTC0572,Student_572,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0573,Student_573,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0574,Student_574,BA,UG,2,Male,18,8000,3609,4391,Pending
GTC0575,Student_575,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0576,Student_576,BA,UG,2,Male,18,8000,2131,5869,Pending
GTC0577,Student_577,BA,UG,1,Male,21,8000,8000,0,Paid
GTC0578,Student_578,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0579,Student_579,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0580,Student_580,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0581,Student_581,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0582,Student_582,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0583,Student_583,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0584,Student_584,BA,UG,3,Male,20,8000,8000,0,Paid
GTC0585,Student_585,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0586,Student_586,BA,UG,2,Male,20,8000,8000,0,Paid
GTC0587,Student_587,BA,UG,3,Female,19,8000,8000,0,Paid
GTC0588,Student_588,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0589,Student_589,BA,UG,2,Male,19,8000,4957,3043,Pending
GTC0590,Student_590,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0591,Student_591,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0592,Student_592,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0593,Student_593,BA,UG,2,Male,21,8000,8000,0,Paid
GTC0594,Student_594,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0595,Student_595,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0596,Student_596,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0597,Student_597,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0598,Student_598,BA,UG,3,Female,20,8000,3199,4801,Pending
GTC0599,Student_599,BA,UG,3,Male,19,8000,6669,1331,Pending
GTC0600,Student_600,BA,UG,1,Female,21,8000,8000,0,Paid
GTC0601,Student_601,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0602,Student_602,BA,UG,1,Female,19,8000,1831,6169,Pending
GTC0603,Student_603,BA,UG,3,Male,19,8000,8000,0,Paid
GTC0604,Student_604,BA,UG,2,Male,19,8000,3668,4332,Pending
GTC0605,Student_605,BA,UG,1,Female,19,8000,5291,2709,Pending
GTC0606,Student_606,BA,UG,2,Female,21,8000,5493,2507,Pending
GTC0607,Student_607,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0608,Student_608,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0609,Student_609,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0610,Student_610,BA,UG,2,Male,18,8000,5216,2784,Pending
GTC0611,Student_611,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0612,Student_612,BA,UG,2,Male,20,8000,8000,0,Paid
GTC0613,Student_613,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0614,Student_614,BA,UG,1,Female,19,8000,2580,5420,Pending
GTC0615,Student_615,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0616,Student_616,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0617,Student_617,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0618,Student_618,BA,UG,2,Male,21,8000,8000,0,Paid
GTC0619,Student_619,BA,UG,1,Female,18,8000,8000,0,Paid
GTC0620,Student_620,BA,UG,2,Female,21,8000,3764,4236,Pending
GTC0621,Student_621,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0622,Student_622,BA,UG,2,Male,21,8000,1864,6136,Pending
GTC0623,Student_623,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0624,Student_624,BA,UG,3,Male,19,8000,8000,0,Paid
GTC0625,Student_625,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0626,Student_626,BA,UG,3,Female,18,8000,3123,4877,Pending
GTC0627,Student_627,BA,UG,3,Female,19,8000,8000,0,Paid
GTC0628,Student_628,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0629,Student_629,BA,UG,2,Female,18,8000,6538,1462,Pending
GTC0630,Student_630,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0631,Student_631,BA,UG,2,Male,21,8000,8000,0,Paid
GTC0632,Student_632,BA,UG,3,Male,22,8000,5391,2609,Pending
GTC0633,Student_633,BA,UG,3,Male,21,8000,2132,5868,Pending
GTC0634,Student_634,BA,UG,3,Male,22,8000,8000,0,Paid
GTC0635,Student_635,BA,UG,1,Female,22,8000,3914,4086,Pending
GTC0636,Student_636,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0637,Student_637,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0638,Student_638,BA,UG,1,Male,22,8000,4511,3489,Pending
GTC0639,Student_639,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0640,Student_640,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0641,Student_641,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0642,Student_642,BA,UG,3,Male,19,8000,8000,0,Paid
GTC0643,Student_643,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0644,Student_644,BA,UG,1,Female,21,8000,2754,5246,Pending
GTC0645,Student_645,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0646,Student_646,BA,UG,1,Male,20,8000,7039,961,Pending
GTC0647,Student_647,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0648,Student_648,BA,UG,2,Female,22,8000,4354,3646,Pending
GTC0649,Student_649,BA,UG,3,Female,18,8000,4504,3496,Pending
GTC0650,Student_650,BA,UG,1,Female,21,8000,8000,0,Paid
GTC0651,Student_651,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0652,Student_652,BA,UG,3,Male,21,8000,2135,5865,Pending
GTC0653,Student_653,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0654,Student_654,BA,UG,2,Male,22,8000,5733,2267,Pending
GTC0655,Student_655,BA,UG,1,Female,18,8000,3468,4532,Pending
GTC0656,Student_656,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0657,Student_657,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0658,Student_658,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0659,Student_659,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0660,Student_660,BA,UG,2,Female,22,8000,4485,3515,Pending
GTC0661,Student_661,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0662,Student_662,BA,UG,3,Male,18,8000,8000,0,Paid
GTC0663,Student_663,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0664,Student_664,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0665,Student_665,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0666,Student_666,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0667,Student_667,BA,UG,3,Female,20,8000,5545,2455,Pending
GTC0668,Student_668,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0669,Student_669,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0670,Student_670,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0671,Student_671,BA,UG,1,Male,20,8000,3500,4500,Pending
GTC0672,Student_672,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0673,Student_673,BA,UG,1,Male,21,8000,8000,0,Paid
GTC0674,Student_674,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0675,Student_675,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0676,Student_676,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0677,Student_677,BA,UG,1,Female,21,8000,8000,0,Paid
GTC0678,Student_678,BA,UG,1,Male,19,8000,8000,0,Paid
GTC0679,Student_679,BA,UG,2,Female,21,8000,6342,1658,Pending
GTC0680,Student_680,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0681,Student_681,BA,UG,1,Male,22,8000,5545,2455,Pending
GTC0682,Student_682,BA,UG,1,Male,20,8000,5720,2280,Pending
GTC0683,Student_683,BA,UG,2,Male,21,8000,8000,0,Paid
GTC0684,Student_684,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0685,Student_685,BA,UG,1,Male,19,8000,1660,6340,Pending
GTC0686,Student_686,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0687,Student_687,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0688,Student_688,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0689,Student_689,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0690,Student_690,BA,UG,3,Female,20,8000,8000,0,Paid
GTC0691,Student_691,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0692,Student_692,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0693,Student_693,BA,UG,1,Female,22,8000,6737,1263,Pending
GTC0694,Student_694,BA,UG,3,Female,21,8000,6458,1542,Pending
GTC0695,Student_695,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0696,Student_696,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0697,Student_697,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0698,Student_698,BA,UG,3,Male,19,8000,8000,0,Paid
GTC0699,Student_699,BA,UG,3,Female,21,8000,8000,0,Paid
GTC0700,Student_700,BA,UG,2,Female,19,8000,2882,5118,Pending
GTC0701,Student_701,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0702,Student_702,BA,UG,1,Female,19,8000,2141,5859,Pending
GTC0703,Student_703,BA,UG,1,Male,21,8000,8000,0,Paid
GTC0704,Student_704,BA,UG,2,Male,19,8000,2595,5405,Pending
GTC0705,Student_705,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0706,Student_706,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0707,Student_707,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0708,Student_708,BA,UG,3,Female,22,8000,5623,2377,Pending
GTC0709,Student_709,BA,UG,2,Male,20,8000,8000,0,Paid
GTC0710,Student_710,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0711,Student_711,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0712,Student_712,BA,UG,2,Female,19,8000,5165,2835,Pending
GTC0713,Student_713,BA,UG,1,Female,20,8000,8000,0,Paid
GTC0714,Student_714,BA,UG,2,Male,20,8000,8000,0,Paid
GTC0715,Student_715,BA,UG,1,Female,19,8000,8000,0,Paid
GTC0716,Student_716,BA,UG,3,Male,20,8000,8000,0,Paid
GTC0717,Student_717,BA,UG,3,Female,19,8000,8000,0,Paid
GTC0718,Student_718,BA,UG,1,Male,18,8000,5889,2111,Pending
GTC0719,Student_719,BA,UG,3,Male,20,8000,5960,2040,Pending
GTC0720,Student_720,BA,UG,1,Female,18,8000,8000,0,Paid
GTC0721,Student_721,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0722,Student_722,BA,UG,2,Male,19,8000,8000,0,Paid
GTC0723,Student_723,BA,UG,3,Male,19,8000,3274,4726,Pending
GTC0724,Student_724,BA,UG,3,Male,20,8000,6552,1448,Pending
GTC0725,Student_725,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0726,Student_726,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0727,Student_727,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0728,Student_728,BA,UG,3,Female,19,8000,8000,0,Paid
GTC0729,Student_729,BA,UG,3,Male,18,8000,2180,5820,Pending
GTC0730,Student_730,BA,UG,1,Female,20,8000,8000,0,Paid
GTC0731,Student_731,BA,UG,1,Male,20,8000,8000,0,Paid
GTC0732,Student_732,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0733,Student_733,BA,UG,2,Female,19,8000,2405,5595,Pending
GTC0734,Student_734,BA,UG,3,Male,20,8000,8000,0,Paid
GTC0735,Student_735,BA,UG,1,Female,20,8000,3819,4181,Pending
GTC0736,Student_736,BA,UG,1,Female,18,8000,4311,3689,Pending
GTC0737,Student_737,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0738,Student_738,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0739,Student_739,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0740,Student_740,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0741,Student_741,BA,UG,2,Male,19,8000,4908,3092,Pending
GTC0742,Student_742,BA,UG,1,Male,21,8000,8000,0,Paid
GTC0743,Student_743,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0744,Student_744,BA,UG,2,Male,18,8000,5221,2779,Pending
GTC0745,Student_745,BA,UG,3,Female,19,8000,8000,0,Paid
GTC0746,Student_746,BA,UG,2,Female,19,8000,8000,0,Paid
GTC0747,Student_747,BA,UG,2,Male,18,8000,8000,0,Paid
GTC0748,Student_748,BA,UG,1,Male,22,8000,8000,0,Paid
GTC0749,Student_749,BA,UG,3,Male,21,8000,8000,0,Paid
GTC0750,Student_750,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0751,Student_751,BA,UG,2,Male,22,8000,8000,0,Paid
GTC0752,Student_752,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0753,Student_753,BA,UG,2,Female,22,8000,8000,0,Paid
GTC0754,Student_754,BA,UG,3,Male,18,8000,4855,3145,Pending
GTC0755,Student_755,BA,UG,1,Female,22,8000,8000,0,Paid
GTC0756,Student_756,BA,UG,2,Female,18,8000,8000,0,Paid
GTC0757,Student_757,BA,UG,1,Female,20,8000,8000,0,Paid
GTC0758,Student_758,BA,UG,3,Female,22,8000,8000,0,Paid
GTC0759,Student_759,BA,UG,2,Female,21,8000,8000,0,Paid
GTC0760,Student_760,BA,UG,2,Female,19,8000,2402,5598,Pending
GTC0761,Student_761,BA,UG,3,Female,20,8000,6701,1299,Pending
GTC0762,Student_762,BA,UG,1,Male,19,8000,3537,4463,Pending
GTC0763,Student_763,BA,UG,2,Female,18,8000,2373,5627,Pending
GTC0764,Student_764,BA,UG,2,Female,20,8000,8000,0,Paid
GTC0765,Student_765,BA,UG,3,Female,18,8000,8000,0,Paid
GTC0766,Student_766,BA,UG,2,Female,21,8000,3204,4796,Pending
GTC0767,Student_767,BA,UG,3,Male,21,8000,8000,0,Paid
GTC0768,Student_768,BA,UG,1,Female,21,8000,8000,0,Paid
