student_id,course,course_type,year,month,total_days,days_present,attendance_pct
GTC0054,BA,UG,2,Jan,22,19,86.83
GTC0054,BA,UG,2,Feb,24,21,88.12
GTC0054,BA,UG,2,Mar,26,15,58.31
GTC0054,BA,UG,2,Apr,25,19,75.72
GTC0055,BA,UG,1,Jul,26,25,94.71
GTC0055,BA,UG,1,Aug,25,15,61.96
GTC0055,BA,UG,1,Sep,24,16,65.69
GTC0055,BA,UG,1,Oct,23,19,84.4
GTC0055,BA,UG,1,Nov,20,12,62.28
GTC0055,BA,UG,1,Dec,18,10,57.14
GTC0055,BA,UG,1,Jan,22,22,98.14
GTC0055,BA,UG,1,Feb,24,19,80.14
GTC0055,BA,UG,1,Mar,26,22,85.11
GTC0055,BA,UG,1,Apr,25,20,78.07
GTC0056,BA,UG,1,Jul,26,20,77.05
GTC0056,BA,UG,1,Aug,25,24,95.72
GTC0056,BA,UG,1,Sep,24,20,82.07
GTC0056,BA,UG,1,Oct,23,13,57.19
GTC0056,BA,UG,1,Nov,20,12,62.43
GTC0056,BA,UG,1,Dec,18,12,66.36
GTC0056,BA,UG,1,Jan,22,15,67.28
GTC0056,BA,UG,1,Feb,24,19,78.5
GTC0056,BA,UG,1,Mar,26,24,92.13
GTC0056,BA,UG,1,Apr,25,16,64.59
GTC0057,BA,UG,1,Jul,26,20,75.37
GTC0057,BA,UG,1,Aug,25,23,90.05
GTC0057,BA,UG,1,Sep,24,22,89.65
GTC0057,BA,UG,1,Oct,23,18,77.97
GTC0057,BA,UG,1,Nov,20,12,61.87
GTC0057,BA,UG,1,Dec,18,14,75.9
GTC0057,BA,UG,1,Jan,22,21,96.5
GTC0057,BA,UG,1,Feb,24,21,86.67
GTC0057,BA,UG,1,Mar,26,13,50.46
GTC0057,BA,UG,1,Apr,25,16,63.15
GTC0058,BA,UG,2,Jul,26,25,94.25
GTC0058,BA,UG,2,Aug,25,18,72.55
GTC0058,BA,UG,2,Sep,24,20,83.96
GTC0058,BA,UG,2,Oct,23,16,67.73
GTC0058,BA,UG,2,Nov,20,11,53.77
GTC0058,BA,UG,2,Dec,18,9,51.92
GTC0058,BA,UG,2,Jan,22,20,89.57
GTC0058,BA,UG,2,Feb,24,21,86.7
GTC0058,BA,UG,2,Mar,26,19,71.61
GTC0058,BA,UG,2,Apr,25,13,53.57
GTC0059,BA,UG,2,Jul,26,21,79.13
GTC0059,BA,UG,2,Aug,25,22,86.1
GTC0059,BA,UG,2,Sep,24,21,88.96
GTC0059,BA,UG,2,Oct,23,23,100.0
GTC0059,BA,UG,2,Nov,20,11,56.76
GTC0059,BA,UG,2,Dec,18,16,86.67
GTC0059,BA,UG,2,Jan,22,19,85.65
GTC0059,BA,UG,2,Feb,24,16,65.82
GTC0059,BA,UG,2,Mar,26,19,73.65
GTC0059,BA,UG,2,Apr,25,25,100.0
GTC0060,BA,UG,3,Jul,26,19,73.23
GTC0060,BA,UG,3,Aug,25,19,75.52
GTC0060,BA,UG,3,Sep,24,11,47.71
GTC0060,BA,UG,3,Oct,23,14,62.84
GTC0060,BA,UG,3,Nov,20,18,87.9
GTC0060,BA,UG,3,Dec,18,13,70.92
GTC0060,BA,UG,3,Jan,22,15,66.3
GTC0060,BA,UG,3,Feb,24,20,84.91
GTC0060,BA,UG,3,Mar,26,17,67.05
GTC0060,BA,UG,3,Apr,25,20,78.63
GTC0061,BA,UG,2,Jul,26,23,89.2
GTC0061,BA,UG,2,Aug,25,24,95.94
GTC0061,BA,UG,2,Sep,24,21,87.08
GTC0061,BA,UG,2,Oct,23,20,88.37
GTC0061,BA,UG,2,Nov,20,14,69.77
GTC0061,BA,UG,2,Dec,18,12,64.84
GTC0061,BA,UG,2,Jan,22,15,70.34
GTC0061,BA,UG,2,Feb,24,15,62.86
GTC0061,BA,UG,2,Mar,26,18,68.11
GTC0061,BA,UG,2,Apr,25,22,86.03
GTC0062,BA,UG,2,Jul,26,22,86.13
GTC0062,BA,UG,2,Aug,25,16,65.84
GTC0062,BA,UG,2,Sep,24,22,92.57
GTC0062,BA,UG,2,Oct,23,21,89.7
GTC0062,BA,UG,2,Nov,20,15,76.69
GTC0062,BA,UG,2,Dec,18,13,72.21
GTC0062,BA,UG,2,Jan,22,13,60.62
GTC0062,BA,UG,2,Feb,24,22,92.9
GTC0062,BA,UG,2,Mar,26,18,70.7
GTC0062,BA,UG,2,Apr,25,16,64.81
GTC0063,BA,UG,2,Jul,26,20,75.77
GTC0063,BA,UG,2,Aug,25,24,94.96
GTC0063,BA,UG,2,Sep,24,18,74.82
GTC0063,BA,UG,2,Oct,23,20,88.77
GTC0063,BA,UG,2,Nov,20,15,73.47
GTC0063,BA,UG,2,Dec,18,12,67.15
GTC0063,BA,UG,2,Jan,22,18,81.11
GTC0063,BA,UG,2,Feb,24,17,69.68
GTC0063,BA,UG,2,Mar,26,13,50.81
GTC0063,BA,UG,2,Apr,25,20,81.43
GTC0064,BA,UG,1,Jul,26,19,73.41
GTC0064,BA,UG,1,Aug,25,19,75.52
GTC0064,BA,UG,1,Sep,24,16,68.52
GTC0064,BA,UG,1,Oct,23,15,65.66
GTC0064,BA,UG,1,Nov,20,15,73.26
GTC0064,BA,UG,1,Dec,18,12,66.56
GTC0064,BA,UG,1,Jan,22,13,58.9
GTC0064,BA,UG,1,Feb,24,14,60.03
GTC0064,BA,UG,1,Mar,26,19,73.23
GTC0064,BA,UG,1,Apr,25,21,82.7
GTC0065,BA,UG,3,Jul,26,18,70.32
GTC0065,BA,UG,3,Aug,25,22,89.52
GTC0065,BA,UG,3,Sep,24,20,84.01
GTC0065,BA,UG,3,Oct,23,17,74.28
GTC0065,BA,UG,3,Nov,20,17,84.38
GTC0065,BA,UG,3,Dec,18,16,87.98
GTC0065,BA,UG,3,Jan,22,19,86.11
GTC0065,BA,UG,3,Feb,24,20,82.76
GTC0065,BA,UG,3,Mar,26,22,82.83
GTC0065,BA,UG,3,Apr,25,19,76.84
GTC0066,BA,UG,2,Jul,26,18,70.3
GTC0066,BA,UG,2,Aug,25,19,74.25
GTC0066,BA,UG,2,Sep,24,18,77.08
GTC0066,BA,UG,2,Oct,23,16,69.24
GTC0066,BA,UG,2,Nov,20,11,55.15
GTC0066,BA,UG,2,Dec,18,15,84.16
GTC0066,BA,UG,2,Jan,22,18,80.51
GTC0066,BA,UG,2,Feb,24,15,61.02
GTC0066,BA,UG,2,Mar,26,15,58.83
GTC0066,BA,UG,2,Apr,25,16,65.55
GTC0067,BA,UG,3,Jul,26,22,84.95
GTC0067,BA,UG,3,Aug,25,18,70.29
GTC0067,BA,UG,3,Sep,24,18,74.37
GTC0067,BA,UG,3,Oct,23,19,84.65
GTC0067,BA,UG,3,Nov,20,13,64.69
GTC0067,BA,UG,3,Dec,18,17,92.89
GTC0067,BA,UG,3,Jan,22,16,73.37
GTC0067,BA,UG,3,Feb,24,17,70.45
GTC0067,BA,UG,3,Mar,26,21,79.98
GTC0067,BA,UG,3,Apr,25,17,66.53
GTC0068,BA,UG,1,Jul,26,21,82.32
GTC0068,BA,UG,1,Aug,25,14,56.16
GTC0068,BA,UG,1,Sep,24,18,74.65
GTC0068,BA,UG,1,Oct,23,18,79.28
GTC0068,BA,UG,1,Nov,20,12,58.37
GTC0068,BA,UG,1,Dec,18,17,93.14
GTC0068,BA,UG,1,Jan,22,16,73.66
GTC0068,BA,UG,1,Feb,24,18,75.31
GTC0068,BA,UG,1,Mar,26,23,88.28
GTC0068,BA,UG,1,Apr,25,15,60.63
GTC0069,BA,UG,1,Jul,26,22,86.08
GTC0069,BA,UG,1,Aug,25,16,64.11
GTC0069,BA,UG,1,Sep,24,19,80.66
GTC0069,BA,UG,1,Oct,23,14,61.0
GTC0069,BA,UG,1,Nov,20,14,68.86
GTC0069,BA,UG,1,Dec,18,14,76.52
GTC0069,BA,UG,1,Jan,22,16,74.32
GTC0069,BA,UG,1,Feb,24,15,64.35
GTC0069,BA,UG,1,Mar,26,17,65.22
GTC0069,BA,UG,1,Apr,25,18,70.62
GTC0070,BA,UG,3,Jul,26,13,51.85
GTC0070,BA,UG,3,Aug,25,14,54.49
GTC0070,BA,UG,3,Sep,24,19,78.38
GTC0070,BA,UG,3,Oct,23,19,83.37
GTC0070,BA,UG,3,Nov,20,14,72.37
GTC0070,BA,UG,3,Dec,18,17,92.8
GTC0070,BA,UG,3,Jan,22,21,94.51
GTC0070,BA,UG,3,Feb,24,17,70.94
GTC0070,BA,UG,3,Mar,26,15,56.81
GTC0070,BA,UG,3,Apr,25,17,66.92
GTC0071,BA,UG,1,Jul,26,19,73.32
GTC0071,BA,UG,1,Aug,25,17,66.18
GTC0071,BA,UG,1,Sep,24,21,88.65
GTC0071,BA,UG,1,Oct,23,14,61.11
GTC0071,BA,UG,1,Nov,20,13,66.38
GTC0071,BA,UG,1,Dec,18,13,72.55
GTC0071,BA,UG,1,Jan,22,17,79.29
GTC0071,BA,UG,1,Feb,24,21,87.31
GTC0071,BA,UG,1,Mar,26,17,66.96
GTC0071,BA,UG,1,Apr,25,18,73.92
GTC0072,BA,UG,3,Jul,26,18,69.19
GTC0072,BA,UG,3,Aug,25,17,66.05
GTC0072,BA,UG,3,Sep,24,15,64.46
GTC0072,BA,UG,3,Oct,23,17,73.37
GTC0072,BA,UG,3,Nov,20,16,80.84
GTC0072,BA,UG,3,Dec,18,13,70.92
GTC0072,BA,UG,3,Jan,22,13,59.96
GTC0072,BA,UG,3,Feb,24,14,59.18
GTC0072,BA,UG,3,Mar,26,23,89.92
GTC0072,BA,UG,3,Apr,25,17,68.44
GTC0073,BA,UG,2,Jul,26,17,64.38
GTC0073,BA,UG,2,Aug,25,23,91.85
GTC0073,BA,UG,2,Sep,24,24,100.0
GTC0073,BA,UG,2,Oct,23,20,87.31
GTC0073,BA,UG,2,Nov,20,13,64.67
GTC0073,BA,UG,2,Dec,18,13,72.6
GTC0073,BA,UG,2,Jan,22,16,71.65
GTC0073,BA,UG,2,Feb,24,17,72.05
GTC0073,BA,UG,2,Mar,26,18,67.4
GTC0073,BA,UG,2,Apr,25,22,86.62
GTC0074,BA,UG,3,Jul,26,18,69.73
GTC0074,BA,UG,3,Aug,25,20,78.66
GTC0074,BA,UG,3,Sep,24,20,82.62
GTC0074,BA,UG,3,Oct,23,17,74.69
GTC0074,BA,UG,3,Nov,20,15,76.04
GTC0074,BA,UG,3,Dec,18,14,78.14
GTC0074,BA,UG,3,Jan,22,17,75.65
GTC0074,BA,UG,3,Feb,24,20,84.97
GTC0074,BA,UG,3,Mar,26,25,96.07
GTC0074,BA,UG,3,Apr,25,20,80.15
GTC0075,BA,UG,3,Jul,26,17,65.08
GTC0075,BA,UG,3,Aug,25,19,76.33
GTC0075,BA,UG,3,Sep,24,22,91.83
GTC0075,BA,UG,3,Oct,23,22,95.49
GTC0075,BA,UG,3,Nov,20,17,84.17
GTC0075,BA,UG,3,Dec,18,14,77.65
GTC0075,BA,UG,3,Jan,22,14,62.38
GTC0075,BA,UG,3,Feb,24,13,52.7
GTC0075,BA,UG,3,Mar,26,16,62.38
GTC0075,BA,UG,3,Apr,25,16,64.64
GTC0076,BA,UG,2,Jul,26,15,56.14
GTC0076,BA,UG,2,Aug,25,14,57.17
GTC0076,BA,UG,2,Sep,24,18,73.42
GTC0076,BA,UG,2,Oct,23,20,87.46
GTC0076,BA,UG,2,Nov,20,16,80.9
GTC0076,BA,UG,2,Dec,18,16,91.58
GTC0076,BA,UG,2,Jan,22,13,58.74
GTC0076,BA,UG,2,Feb,24,18,76.17
GTC0076,BA,UG,2,Mar,26,22,85.63
GTC0076,BA,UG,2,Apr,25,16,65.38
GTC0077,BA,UG,1,Jul,26,24,93.88
GTC0077,BA,UG,1,Aug,25,17,66.09
GTC0077,BA,UG,1,Sep,24,18,76.26
GTC0077,BA,UG,1,Oct,23,16,69.25
GTC0077,BA,UG,1,Nov,20,16,79.29
GTC0077,BA,UG,1,Dec,18,12,68.25
GTC0077,BA,UG,1,Jan,22,11,52.16
GTC0077,BA,UG,1,Feb,24,20,81.84
GTC0077,BA,UG,1,Mar,26,23,88.9
GTC0077,BA,UG,1,Apr,25,17,66.94
GTC0078,BA,UG,1,Jul,26,18,70.33
GTC0078,BA,UG,1,Aug,25,18,72.19
GTC0078,BA,UG,1,Sep,24,14,59.53
GTC0078,BA,UG,1,Oct,23,17,75.67
GTC0078,BA,UG,1,Nov,20,17,85.68
GTC0078,BA,UG,1,Dec,18,14,76.44
GTC0078,BA,UG,1,Jan,22,12,54.65
GTC0078,BA,UG,1,Feb,24,15,63.89
GTC0078,BA,UG,1,Mar,26,18,69.79
GTC0078,BA,UG,1,Apr,25,19,76.77
GTC0079,BA,UG,2,Jul,26,14,55.54
GTC0079,BA,UG,2,Aug,25,19,74.49
GTC0079,BA,UG,2,Sep,24,17,70.45
GTC0079,BA,UG,2,Oct,23,17,75.34
GTC0079,BA,UG,2,Nov,20,15,76.73
GTC0079,BA,UG,2,Dec,18,16,87.45
GTC0079,BA,UG,2,Jan,22,17,78.26
GTC0079,BA,UG,2,Feb,24,16,68.13
GTC0079,BA,UG,2,Mar,26,18,69.29
GTC0079,BA,UG,2,Apr,25,22,87.62
GTC0080,BA,UG,3,Jul,26,17,65.7
GTC0080,BA,UG,3,Aug,25,25,100.0
GTC0080,BA,UG,3,Sep,24,20,81.8
GTC0080,BA,UG,3,Oct,23,17,75.4
GTC0080,BA,UG,3,Nov,20,16,78.99
GTC0080,BA,UG,3,Dec,18,14,79.46
GTC0080,BA,UG,3,Jan,22,18,81.45
GTC0080,BA,UG,3,Feb,24,15,62.27
GTC0080,BA,UG,3,Mar,26,16,59.63
GTC0080,BA,UG,3,Apr,25,21,82.64
GTC0081,BA,UG,1,Jul,26,19,74.61
GTC0081,BA,UG,1,Aug,25,15,59.74
GTC0081,BA,UG,1,Sep,24,17,72.28
GTC0081,BA,UG,1,Oct,23,18,76.21
GTC0081,BA,UG,1,Nov,20,12,58.65
GTC0081,BA,UG,1,Dec,18,14,77.88
GTC0081,BA,UG,1,Jan,22,15,68.39
GTC0081,BA,UG,1,Feb,24,22,92.16
GTC0081,BA,UG,1,Mar,26,12,44.91
GTC0081,BA,UG,1,Apr,25,15,58.05
GTC0082,BA,UG,1,Jul,26,14,54.48
GTC0082,BA,UG,1,Aug,25,19,75.53
GTC0082,BA,UG,1,Sep,24,21,85.48
GTC0082,BA,UG,1,Oct,23,19,81.53
GTC0082,BA,UG,1,Nov,20,13,67.3
GTC0082,BA,UG,1,Dec,18,16,87.03
GTC0082,BA,UG,1,Jan,22,15,70.11
GTC0082,BA,UG,1,Feb,24,16,67.18
GTC0082,BA,UG,1,Mar,26,19,72.35
GTC0082,BA,UG,1,Apr,25,17,67.23
GTC0083,BA,UG,1,Jul,26,13,51.02
GTC0083,BA,UG,1,Aug,25,24,94.84
GTC0083,BA,UG,1,Sep,24,19,79.66
GTC0083,BA,UG,1,Oct,23,17,74.34
GTC0083,BA,UG,1,Nov,20,20,100.0
GTC0083,BA,UG,1,Dec,18,15,81.86
GTC0083,BA,UG,1,Jan,22,18,82.58
GTC0083,BA,UG,1,Feb,24,24,98.14
GTC0083,BA,UG,1,Mar,26,22,83.49
GTC0083,BA,UG,1,Apr,25,19,75.5
GTC0084,BA,UG,2,Jul,26,17,65.15
GTC0084,BA,UG,2,Aug,25,19,75.19
GTC0084,BA,UG,2,Sep,24,20,84.17
GTC0084,BA,UG,2,Oct,23,22,95.38
GTC0084,BA,UG,2,Nov,20,18,88.22
GTC0084,BA,UG,2,Dec,18,9,49.19
GTC0084,BA,UG,2,Jan,22,20,89.44
GTC0084,BA,UG,2,Feb,24,19,78.86
GTC0084,BA,UG,2,Mar,26,20,76.61
GTC0084,BA,UG,2,Apr,25,15,61.55
GTC0085,BA,UG,2,Jul,26,15,56.4
GTC0085,BA,UG,2,Aug,25,14,57.04
GTC0085,BA,UG,2,Sep,24,19,80.44
GTC0085,BA,UG,2,Oct,23,15,67.18
GTC0085,BA,UG,2,Nov,20,14,71.16
GTC0085,BA,UG,2,Dec,18,14,77.57
GTC0085,BA,UG,2,Jan,22,17,77.85
GTC0085,BA,UG,2,Feb,24,22,92.55
GTC0085,BA,UG,2,Mar,26,24,91.25
GTC0085,BA,UG,2,Apr,25,12,48.64
GTC0086,BA,UG,3,Jul,26,21,81.48
GTC0086,BA,UG,3,Aug,25,22,86.52
GTC0086,BA,UG,3,Sep,24,17,69.47
GTC0086,BA,UG,3,Oct,23,21,91.84
GTC0086,BA,UG,3,Nov,20,14,71.01
GTC0086,BA,UG,3,Dec,18,15,83.16
GTC0086,BA,UG,3,Jan,22,17,76.81
GTC0086,BA,UG,3,Feb,24,21,86.5
GTC0086,BA,UG,3,Mar,26,18,68.6
GTC0086,BA,UG,3,Apr,25,22,89.31
GTC0087,BA,UG,2,Jul,26,16,63.13
GTC0087,BA,UG,2,Aug,25,17,69.86
GTC0087,BA,UG,2,Sep,24,17,72.22
GTC0087,BA,UG,2,Oct,23,17,74.09
GTC0087,BA,UG,2,Nov,20,15,73.3
GTC0087,BA,UG,2,Dec,18,12,67.58
GTC0087,BA,UG,2,Jan,22,18,81.27
GTC0087,BA,UG,2,Feb,24,19,79.46
GTC0087,BA,UG,2,Mar,26,21,80.64
GTC0087,BA,UG,2,Apr,25,20,81.73
GTC0088,BA,UG,2,Jul,26,22,86.47
GTC0088,BA,UG,2,Aug,25,15,60.29
GTC0088,BA,UG,2,Sep,24,17,71.77
GTC0088,BA,UG,2,Oct,23,11,48.82
GTC0088,BA,UG,2,Nov,20,16,81.33
GTC0088,BA,UG,2,Dec,18,17,94.32
GTC0088,BA,UG,2,Jan,22,14,62.63
GTC0088,BA,UG,2,Feb,24,17,72.8
GTC0088,BA,UG,2,Mar,26,23,87.37
GTC0088,BA,UG,2,Apr,25,17,69.64
GTC0089,BA,UG,2,Jul,26,19,71.83
GTC0089,BA,UG,2,Aug,25,19,77.96
GTC0089,BA,UG,2,Sep,24,18,75.64
GTC0089,BA,UG,2,Oct,23,14,59.88
GTC0089,BA,UG,2,Nov,20,16,80.44
GTC0089,BA,UG,2,Dec,18,16,88.61
GTC0089,BA,UG,2,Jan,22,17,78.24
GTC0089,BA,UG,2,Feb,24,15,61.1
GTC0089,BA,UG,2,Mar,26,22,86.13
GTC0089,BA,UG,2,Apr,25,19,77.06
GTC0090,BA,UG,3,Jul,26,17,64.9
GTC0090,BA,UG,3,Aug,25,25,100.0
GTC0090,BA,UG,3,Sep,24,20,85.39
GTC0090,BA,UG,3,Oct,23,17,75.81
GTC0090,BA,UG,3,Nov,20,18,88.8
GTC0090,BA,UG,3,Dec,18,13,69.51
GTC0090,BA,UG,3,Jan,22,15,69.98
GTC0090,BA,UG,3,Feb,24,19,80.59
GTC0090,BA,UG,3,Mar,26,20,75.13
GTC0090,BA,UG,3,Apr,25,12,46.94
GTC0091,BA,UG,1,Jul,26,24,92.46
GTC0091,BA,UG,1,Aug,25,14,57.45
GTC0091,BA,UG,1,Sep,24,16,65.19
GTC0091,BA,UG,1,Oct,23,14,61.21
GTC0091,BA,UG,1,Nov,20,11,54.02
GTC0091,BA,UG,1,Dec,18,14,78.53
GTC0091,BA,UG,1,Jan,22,22,100.0
GTC0091,BA,UG,1,Feb,24,22,91.7
GTC0091,BA,UG,1,Mar,26,19,73.77
GTC0091,BA,UG,1,Apr,25,20,79.06
GTC0092,BA,UG,3,Jul,26,16,59.98
GTC0092,BA,UG,3,Aug,25,20,79.09
GTC0092,BA,UG,3,Sep,24,16,66.93
GTC0092,BA,UG,3,Oct,23,16,68.78
GTC0092,BA,UG,3,Nov,20,17,84.51
GTC0092,BA,UG,3,Dec,18,14,80.45
GTC0092,BA,UG,3,Jan,22,19,84.86
GTC0092,BA,UG,3,Feb,24,22,91.13
GTC0092,BA,UG,3,Mar,26,18,70.82
GTC0092,BA,UG,3,Apr,25,18,70.98
GTC0093,BA,UG,3,Jul,26,18,70.56
GTC0093,BA,UG,3,Aug,25,16,65.78
GTC0093,BA,UG,3,Sep,24,14,58.25
GTC0093,BA,UG,3,Oct,23,22,97.76
GTC0093,BA,UG,3,Nov,20,12,58.09
GTC0093,BA,UG,3,Dec,18,16,86.36
GTC0093,BA,UG,3,Jan,22,17,75.63
GTC0093,BA,UG,3,Feb,24,20,82.52
GTC0093,BA,UG,3,Mar,26,20,76.32
GTC0093,BA,UG,3,Apr,25,19,74.53
GTC0094,BA,UG,2,Jul,26,15,57.31
GTC0094,BA,UG,2,Aug,25,21,84.22
GTC0094,BA,UG,2,Sep,24,19,79.41
GTC0094,BA,UG,2,Oct,23,13,58.14
GTC0094,BA,UG,2,Nov,20,15,76.45
GTC0094,BA,UG,2,Dec,18,14,78.58
GTC0094,BA,UG,2,Jan,22,17,76.67
GTC0094,BA,UG,2,Feb,24,18,76.92
GTC0094,BA,UG,2,Mar,26,19,73.35
GTC0094,BA,UG,2,Apr,25,20,81.59
GTC0095,BA,UG,1,Jul,26,18,70.4
GTC0095,BA,UG,1,Aug,25,25,100.0
GTC0095,BA,UG,1,Sep,24,20,81.99
GTC0095,BA,UG,1,Oct,23,17,75.42
GTC0095,BA,UG,1,Nov,20,20,100.0
GTC0095,BA,UG,1,Dec,18,11,60.46
GTC0095,BA,UG,1,Jan,22,14,64.54
GTC0095,BA,UG,1,Feb,24,18,74.93
GTC0095,BA,UG,1,Mar,26,22,83.03
GTC0095,BA,UG,1,Apr,25,19,74.6
GTC0096,BA,UG,2,Jul,26,17,65.01
GTC0096,BA,UG,2,Aug,25,19,76.1
GTC0096,BA,UG,2,Sep,24,22,91.46
GTC0096,BA,UG,2,Oct,23,18,77.08
GTC0096,BA,UG,2,Nov,20,16,77.52
GTC0096,BA,UG,2,Dec,18,14,78.08
GTC0096,BA,UG,2,Jan,22,19,85.38
GTC0096,BA,UG,2,Feb,24,18,76.44
GTC0096,BA,UG,2,Mar,26,19,74.19
GTC0096,BA,UG,2,Apr,25,15,59.85
GTC0097,BA,UG,2,Jul,26,21,80.78
GTC0097,BA,UG,2,Aug,25,16,63.38
GTC0097,BA,UG,2,Sep,24,22,90.18
GTC0097,BA,UG,2,Oct,23,22,94.53
GTC0097,BA,UG,2,Nov,20,15,76.76
GTC0097,BA,UG,2,Dec,18,16,86.66
GTC0097,BA,UG,2,Jan,22,15,69.8
GTC0097,BA,UG,2,Feb,24,22,91.87
GTC0097,BA,UG,2,Mar,26,19,73.1
GTC0097,BA,UG,2,Apr,25,20,80.14
GTC0098,BA,UG,3,Jul,26,21,79.19
GTC0098,BA,UG,3,Aug,25,20,79.24
GTC0098,BA,UG,3,Sep,24,19,79.77
GTC0098,BA,UG,3,Oct,23,16,70.66
GTC0098,BA,UG,3,Nov,20,13,63.19
GTC0098,BA,UG,3,Dec,18,13,69.97
GTC0098,BA,UG,3,Jan,22,15,67.1
GTC0098,BA,UG,3,Feb,24,21,87.19
GTC0098,BA,UG,3,Mar,26,17,65.45
GTC0098,BA,UG,3,Apr,25,16,64.78
GTC0099,BA,UG,1,Jul,26,15,58.48
GTC0099,BA,UG,1,Aug,25,13,54.0
GTC0099,BA,UG,1,Sep,24,23,94.16
GTC0099,BA,UG,1,Oct,23,13,58.62
GTC0099,BA,UG,1,Nov,20,15,75.53
GTC0099,BA,UG,1,Dec,18,12,68.53
GTC0099,BA,UG,1,Jan,22,13,59.01
GTC0099,BA,UG,1,Feb,24,17,72.89
GTC0099,BA,UG,1,Mar,26,16,59.83
GTC0099,BA,UG,1,Apr,25,20,79.19
GTC0100,BA,UG,2,Jul,26,18,68.2
GTC0100,BA,UG,2,Aug,25,17,68.93
GTC0100,BA,UG,2,Sep,24,19,78.59
GTC0100,BA,UG,2,Oct,23,21,90.18
GTC0100,BA,UG,2,Nov,20,12,61.13
GTC0100,BA,UG,2,Dec,18,13,73.28
GTC0100,BA,UG,2,Jan,22,18,84.0
GTC0100,BA,UG,2,Feb,24,21,85.97
GTC0100,BA,UG,2,Mar,26,23,88.05
GTC0100,BA,UG,2,Apr,25,19,75.72
GTC0101,BA,UG,3,Jul,26,23,87.47
GTC0101,BA,UG,3,Aug,25,20,80.03
GTC0101,BA,UG,3,Sep,24,16,67.39
GTC0101,BA,UG,3,Oct,23,20,85.73
GTC0101,BA,UG,3,Nov,20,14,70.12
GTC0101,BA,UG,3,Dec,18,15,81.92
GTC0101,BA,UG,3,Jan,22,19,86.09
GTC0101,BA,UG,3,Feb,24,19,80.75
GTC0101,BA,UG,3,Mar,26,16,62.58
GTC0101,BA,UG,3,Apr,25,15,61.32
GTC0102,BA,UG,2,Jul,26,20,75.08
GTC0102,BA,UG,2,Aug,25,17,68.86
GTC0102,BA,UG,2,Sep,24,15,62.77
GTC0102,BA,UG,2,Oct,23,18,78.33
GTC0102,BA,UG,2,Nov,20,15,74.25
GTC0102,BA,UG,2,Dec,18,14,76.87
GTC0102,BA,UG,2,Jan,22,21,94.6
GTC0102,BA,UG,2,Feb,24,18,73.77
GTC0102,BA,UG,2,Mar,26,18,69.47
GTC0102,BA,UG,2,Apr,25,18,72.81
GTC0103,BA,UG,1,Jul,26,22,83.14
GTC0103,BA,UG,1,Aug,25,19,76.34
GTC0103,BA,UG,1,Sep,24,24,98.74
GTC0103,BA,UG,1,Oct,23,18,78.11
GTC0103,BA,UG,1,Nov,20,14,71.43
GTC0103,BA,UG,1,Dec,18,13,70.03
GTC0103,BA,UG,1,Jan,22,13,59.0
GTC0103,BA,UG,1,Feb,24,15,64.03
GTC0103,BA,UG,1,Mar,26,18,68.82
GTC0103,BA,UG,1,Apr,25,16,63.58
GTC0104,BA,UG,1,Jul,26,17,66.14
GTC0104,BA,UG,1,Aug,25,22,89.22
GTC0104,BA,UG,1,Sep,24,16,66.42
GTC0104,BA,UG,1,Oct,23,23,100.0
GTC0104,BA,UG,1,Nov,20,17,87.15
GTC0104,BA,UG,1,Dec,18,12,65.63
GTC0104,BA,UG,1,Jan,22,14,64.83
GTC0104,BA,UG,1,Feb,24,17,71.24
GTC0104,BA,UG,1,Mar,26,25,96.57
GTC0104,BA,UG,1,Apr,25,19,76.46
GTC0105,BA,UG,2,Jul,26,23,88.97
GTC0105,BA,UG,2,Aug,25,24,97.82
GTC0105,BA,UG,2,Sep,24,17,72.48
GTC0105,BA,UG,2,Oct,23,17,73.75
GTC0105,BA,UG,2,Nov,20,17,84.95
GTC0105,BA,UG,2,Dec,18,11,63.41
GTC0105,BA,UG,2,Jan,22,20,92.37
GTC0105,BA,UG,2,Feb,24,18,76.87
GTC0105,BA,UG,2,Mar,26,16,60.09
GTC0105,BA,UG,2,Apr,25,17,69.36
GTC0106,BA,UG,1,Jul,26,15,59.13
GTC0106,BA,UG,1,Aug,25,21,85.39
GTC0106,BA,UG,1,Sep,24,18,73.47
GTC0106,BA,UG,1,Oct,23,19,81.84
GTC0106,BA,UG,1,Nov,20,16,80.77
GTC0106,BA,UG,1,Dec,18,11,60.97
GTC0106,BA,UG,1,Jan,22,17,76.72
GTC0106,BA,UG,1,Feb,24,22,90.08
GTC0106,BA,UG,1,Mar,26,20,76.34
GTC0106,BA,UG,1,Apr,25,21,82.15
GTC0107,BA,UG,1,Jul,26,17,67.02
GTC0107,BA,UG,1,Aug,25,21,83.91
GTC0107,BA,UG,1,Sep,24,19,77.46
GTC0107,BA,UG,1,Oct,23,15,65.24
GTC0107,BA,UG,1,Nov,20,16,80.14
GTC0107,BA,UG,1,Dec,18,16,90.53
GTC0107,BA,UG,1,Jan,22,16,72.07
GTC0107,BA,UG,1,Feb,24,15,62.81
GTC0107,BA,UG,1,Mar,26,15,58.12
GTC0107,BA,UG,1,Apr,25,19,74.6
GTC0108,BA,UG,2,Jul,26,21,81.21
GTC0108,BA,UG,2,Aug,25,20,81.48
GTC0108,BA,UG,2,Sep,24,22,91.89
