student_id,total_days,days_present,overall_attendance_pct,attendance_category
GTC2539,233,176,75.54,Good (75%+)
GTC2540,233,174,74.68,Low (<75%)
GTC2541,233,173,74.25,Low (<75%)
GTC2542,233,198,84.98,Good (75%+)
GTC2543,233,177,75.97,Good (75%+)
GTC2544,233,182,78.11,Good (75%+)
GTC2545,233,170,72.96,Low (<75%)
GTC2546,233,185,79.4,Good (75%+)
GTC2547,233,170,72.96,Low (<75%)
GTC2548,233,173,74.25,Low (<75%)
GTC2549,233,168,72.1,Low (<75%)
GTC2550,233,178,76.39,Good (75%+)
GTC2551,233,176,75.54,Good (75%+)
GTC2552,233,180,77.25,Good (75%+)
GTC2553,233,185,79.4,Good (75%+)
GTC2554,233,175,75.11,Good (75%+)
GTC2555,233,177,75.97,Good (75%+)
GTC2556,233,180,77.25,Good (75%+)
GTC2557,233,166,71.24,Low (<75%)
GTC2558,233,178,76.39,Good (75%+)
GTC2559,233,170,72.96,Low (<75%)
GTC2560,233,171,73.39,Low (<75%)
GTC2561,233,185,79.4,Good (75%+)
GTC2562,233,178,76.39,Good (75%+)
GTC2563,233,160,68.67,Low (<75%)
GTC2564,233,188,80.69,Good (75%+)
GTC2565,233,179,76.82,Good (75%+)
GTC2566,233,180,77.25,Good (75%+)
GTC2567,233,190,81.55,Good (75%+)
GTC2568,233,190,81.55,Good (75%+)
GTC2569,233,169,72.53,Low (<75%)
GTC2570,233,173,74.25,Low (<75%)
GTC2571,233,190,81.55,Good (75%+)
GTC2572,233,189,81.12,Good (75%+)
GTC2573,233,167,71.67,Low (<75%)
GTC2574,233,183,78.54,Good (75%+)
GTC2575,233,182,78.11,Good (75%+)
GTC2576,233,177,75.97,Good (75%+)
GTC2577,233,187,80.26,Good (75%+)
GTC2578,233,162,69.53,Low (<75%)
GTC2579,233,155,66.52,Low (<75%)
GTC2580,233,180,77.25,Good (75%+)
GTC2581,233,148,63.52,Low (<75%)
GTC2582,233,169,72.53,Low (<75%)
GTC2583,233,200,85.84,Good (75%+)
GTC2584,233,173,74.25,Low (<75%)
GTC2585,233,179,76.82,Good (75%+)
GTC2586,233,181,77.68,Good (75%+)
GTC2587,233,164,70.39,Low (<75%)
GTC2588,233,190,81.55,Good (75%+)
GTC2589,233,173,74.25,Low (<75%)
GTC2590,233,173,74.25,Low (<75%)
GTC2591,233,174,74.68,Low (<75%)
GTC2592,233,172,73.82,Low (<75%)
GTC2593,233,174,74.68,Low (<75%)
GTC2594,233,164,70.39,Low (<75%)
GTC2595,233,171,73.39,Low (<75%)
GTC2596,233,183,78.54,Good (75%+)
GTC2597,233,169,72.53,Low (<75%)
GTC2598,233,176,75.54,Good (75%+)
GTC2599,233,164,70.39,Low (<75%)
GTC2600,233,170,72.96,Low (<75%)
GTC2601,233,174,74.68,Low (<75%)
GTC2602,233,169,72.53,Low (<75%)
GTC2603,233,170,72.96,Low (<75%)
GTC2604,233,160,68.67,Low (<75%)
GTC2605,233,164,70.39,Low (<75%)
GTC2606,233,176,75.54,Good (75%+)
GTC2607,233,186,79.83,Good (75%+)
GTC2608,233,193,82.83,Good (75%+)
GTC2609,233,178,76.39,Good (75%+)
GTC2610,233,179,76.82,Good (75%+)
GTC2611,233,178,76.39,Good (75%+)
GTC2612,233,175,75.11,Good (75%+)
GTC2613,233,169,72.53,Low (<75%)
GTC2614,233,162,69.53,Low (<75%)
GTC2615,233,177,75.97,Good (75%+)
GTC2616,233,184,78.97,Good (75%+)
GTC2617,233,168,72.1,Low (<75%)
GTC2618,233,176,75.54,Good (75%+)
GTC2619,233,169,72.53,Low (<75%)
GTC2620,233,167,71.67,Low (<75%)
GTC2621,233,176,75.54,Good (75%+)
GTC2622,233,178,76.39,Good (75%+)
GTC2623,233,176,75.54,Good (75%+)
GTC2624,233,168,72.1,Low (<75%)
GTC2625,233,181,77.68,Good (75%+)
GTC2626,233,186,79.83,Good (75%+)
GTC2627,233,184,78.97,Good (75%+)
GTC2628,233,179,76.82,Good (75%+)
GTC2629,233,183,78.54,Good (75%+)
GTC2630,233,172,73.82,Low (<75%)
GTC2631,233,154,66.09,Low (<75%)
GTC2632,233,176,75.54,Good (75%+)
GTC2633,233,181,77.68,Good (75%+)
GTC2634,233,180,77.25,Good (75%+)
GTC2635,233,171,73.39,Low (<75%)
GTC2636,233,168,72.1,Low (<75%)
GTC2637,233,172,73.82,Low (<75%)
GTC2638,233,159,68.24,Low (<75%)
GTC2639,233,192,82.4,Good (75%+)
GTC2640,233,188,80.69,Good (75%+)
GTC2641,233,170,72.96,Low (<75%)
GTC2642,233,180,77.25,Good (75%+)
GTC2643,233,175,75.11,Good (75%+)
GTC2644,233,197,84.55,Good (75%+)
GTC2645,233,164,70.39,Low (<75%)
GTC2646,233,177,75.97,Good (75%+)
GTC2647,233,176,75.54,Good (75%+)
GTC2648,233,161,69.1,Low (<75%)
GTC2649,233,177,75.97,Good (75%+)
GTC2650,233,177,75.97,Good (75%+)
GTC2651,233,166,71.24,Low (<75%)
GTC2652,233,183,78.54,Good (75%+)
GTC2653,233,177,75.97,Good (75%+)
GTC2654,233,174,74.68,Low (<75%)
GTC2655,233,184,78.97,Good (75%+)
GTC2656,233,179,76.82,Good (75%+)
GTC2657,233,185,79.4,Good (75%+)
GTC2658,233,161,69.1,Low (<75%)
GTC2659,233,163,69.96,Low (<75%)
GTC2660,233,180,77.25,Good (75%+)
GTC2661,233,171,73.39,Low (<75%)
GTC2662,233,192,82.4,Good (75%+)
GTC2663,233,167,71.67,Low (<75%)
GTC2664,233,166,71.24,Low (<75%)
GTC2665,233,170,72.96,Low (<75%)
GTC2666,233,191,81.97,Good (75%+)
GTC2667,233,185,79.4,Good (75%+)
GTC2668,233,176,75.54,Good (75%+)
GTC2669,233,176,75.54,Good (75%+)
GTC2670,233,178,76.39,Good (75%+)
GTC2671,233,163,69.96,Low (<75%)
GTC2672,233,169,72.53,Low (<75%)
GTC2673,233,181,77.68,Good (75%+)
GTC2674,233,178,76.39,Good (75%+)
GTC2675,233,173,74.25,Low (<75%)
GTC2676,233,183,78.54,Good (75%+)
GTC2677,233,169,72.53,Low (<75%)
GTC2678,233,178,76.39,Good (75%+)
GTC2679,233,186,79.83,Good (75%+)
GTC2680,233,180,77.25,Good (75%+)
GTC2681,233,178,76.39,Good (75%+)
GTC2682,233,190,81.55,Good (75%+)
GTC2683,233,170,72.96,Low (<75%)
GTC2684,233,171,73.39,Low (<75%)
GTC2685,233,175,75.11,Good (75%+)
GTC2686,233,170,72.96,Low (<75%)
GTC2687,233,178,76.39,Good (75%+)
GTC2688,233,182,78.11,Good (75%+)
GTC2689,233,178,76.39,Good (75%+)
GTC2690,233,169,72.53,Low (<75%)
GTC2691,233,166,71.24,Low (<75%)
GTC2692,233,160,68.67,Low (<75%)
GTC2693,233,181,77.68,Good (75%+)
GTC2694,233,173,74.25,Low (<75%)
GTC2695,233,160,68.67,Low (<75%)
GTC2696,233,170,72.96,Low (<75%)
GTC2697,233,159,68.24,Low (<75%)
GTC2698,233,180,77.25,Good (75%+)
GTC2699,233,171,73.39,Low (<75%)
GTC2700,233,204,87.55,Good (75%+)
GTC2701,233,180,77.25,Good (75%+)
GTC2702,233,182,78.11,Good (75%+)
GTC2703,233,182,78.11,Good (75%+)
GTC2704,233,164,70.39,Low (<75%)
GTC2705,233,174,74.68,Low (<75%)
GTC2706,233,189,81.12,Good (75%+)
GTC2707,233,164,70.39,Low (<75%)
GTC2708,233,173,74.25,Low (<75%)
GTC2709,233,174,74.68,Low (<75%)
GTC2710,233,170,72.96,Low (<75%)
GTC2711,233,167,71.67,Low (<75%)
GTC2712,233,179,76.82,Good (75%+)
GTC2713,233,178,76.39,Good (75%+)
GTC2714,233,167,71.67,Low (<75%)
GTC2715,233,163,69.96,Low (<75%)
GTC2716,233,180,77.25,Good (75%+)
GTC2717,233,167,71.67,Low (<75%)
GTC2718,233,168,72.1,Low (<75%)
GTC2719,233,182,78.11,Good (75%+)
GTC2720,233,175,75.11,Good (75%+)
GTC2721,233,169,72.53,Low (<75%)
GTC2722,233,188,80.69,Good (75%+)
GTC2723,233,177,75.97,Good (75%+)
GTC2724,233,186,79.83,Good (75%+)
GTC2725,233,180,77.25,Good (75%+)
GTC2726,233,180,77.25,Good (75%+)
GTC2727,233,166,71.24,Low (<75%)
GTC2728,233,165,70.82,Low (<75%)
GTC2729,233,171,73.39,Low (<75%)
GTC2730,233,181,77.68,Good (75%+)
GTC2731,233,163,69.96,Low (<75%)
GTC2732,233,164,70.39,Low (<75%)
GTC2733,233,169,72.53,Low (<75%)
GTC2734,233,174,74.68,Low (<75%)
GTC2735,233,168,72.1,Low (<75%)
GTC2736,233,170,72.96,Low (<75%)
GTC2737,233,167,71.67,Low (<75%)
GTC2738,233,175,75.11,Good (75%+)
GTC2739,233,167,71.67,Low (<75%)
GTC2740,233,161,69.1,Low (<75%)
GTC2741,233,179,76.82,Good (75%+)
GTC2742,233,163,69.96,Low (<75%)
GTC2743,233,176,75.54,Good (75%+)
GTC2744,233,170,72.96,Low (<75%)
GTC2745,233,190,81.55,Good (75%+)
GTC2746,233,177,75.97,Good (75%+)
GTC2747,233,175,75.11,Good (75%+)
GTC2748,233,189,81.12,Good (75%+)
GTC2749,233,179,76.82,Good (75%+)
GTC2750,233,184,78.97,Good (75%+)
GTC2751,233,177,75.97,Good (75%+)
GTC2752,233,176,75.54,Good (75%+)
GTC2753,233,184,78.97,Good (75%+)
GTC2754,233,177,75.97,Good (75%+)
GTC2755,233,162,69.53,Low (<75%)
GTC2756,233,175,75.11,Good (75%+)
GTC2757,233,187,80.26,Good (75%+)
GTC2758,233,179,76.82,Good (75%+)
GTC2759,233,161,69.1,Low (<75%)
GTC2760,233,192,82.4,Good (75%+)
GTC2761,233,191,81.97,Good (75%+)
GTC2762,233,156,66.95,Low (<75%)
GTC2763,233,182,78.11,Good (75%+)
GTC2764,233,178,76.39,Good (75%+)
GTC2765,233,189,81.12,Good (75%+)
GTC2766,233,190,81.55,Good (75%+)
GTC2767,233,168,72.1,Low (<75%)
GTC2768,233,169,72.53,Low (<75%)
GTC2769,233,179,76.82,Good (75%+)
GTC2770,233,178,76.39,Good (75%+)
GTC2771,233,176,75.54,Good (75%+)
GTC2772,233,173,74.25,Low (<75%)
GTC2773,233,177,75.97,Good (75%+)
GTC2774,233,179,76.82,Good (75%+)
GTC2775,233,182,78.11,Good (75%+)
GTC2776,233,176,75.54,Good (75%+)
GTC2777,233,179,76.82,Good (75%+)
GTC2778,233,191,81.97,Good (75%+)
GTC2779,233,184,78.97,Good (75%+)
GTC2780,233,188,80.69,Good (75%+)
GTC2781,233,172,73.82,Low (<75%)
GTC2782,233,164,70.39,Low (<75%)
GTC2783,233,182,78.11,Good (75%+)
GTC2784,233,178,76.39,Good (75%+)
GTC2785,233,174,74.68,Low (<75%)
GTC2786,233,171,73.39,Low (<75%)
GTC2787,233,180,77.25,Good (75%+)
GTC2788,233,177,75.97,Good (75%+)
GTC2789,233,181,77.68,Good (75%+)
GTC2790,233,163,69.96,Low (<75%)
GTC2791,233,184,78.97,Good (75%+)
GTC2792,233,172,73.82,Low (<75%)
GTC2793,233,179,76.82,Good (75%+)
GTC2794,233,178,76.39,Good (75%+)
GTC2795,233,186,79.83,Good (75%+)
GTC2796,233,173,74.25,Low (<75%)
GTC2797,233,182,78.11,Good (75%+)
GTC2798,233,174,74.68,Low (<75%)
GTC2799,233,184,78.97,Good (75%+)
GTC2800,233,179,76.82,Good (75%+)
GTC2801,233,172,73.82,Low (<75%)
GTC2802,233,174,74.68,Low (<75%)
GTC2803,233,172,73.82,Low (<75%)
GTC2804,233,179,76.82,Good (75%+)
GTC2805,233,188,80.69,Good (75%+)
GTC2806,233,165,70.82,Low (<75%)
GTC2807,233,168,72.1,Low (<75%)
GTC2808,233,179,76.82,Good (75%+)
GTC2809,233,176,75.54,Good (75%+)
GTC2810,233,170,72.96,Low (<75%)
GTC2811,233,176,75.54,Good (75%+)
GTC2812,233,188,80.69,Good (75%+)
GTC2813,233,181,77.68,Good (75%+)
GTC2814,233,172,73.82,Low (<75%)
GTC2815,233,184,78.97,Good (75%+)
GTC2816,233,178,76.39,Good (75%+)
GTC2817,233,168,72.1,Low (<75%)
GTC2818,233,157,67.38,Low (<75%)
GTC2819,233,172,73.82,Low (<75%)
GTC2820,233,170,72.96,Low (<75%)
GTC2821,233,172,73.82,Low (<75%)
GTC2822,233,183,78.54,Good (75%+)
GTC2823,233,165,70.82,Low (<75%)
GTC2824,233,174,74.68,Low (<75%)
GTC2825,233,173,74.25,Low (<75%)
GTC2826,233,172,73.82,Low (<75%)
GTC2827,233,192,82.4,Good (75%+)
GTC2828,233,180,77.25,Good (75%+)
GTC2829,233,175,75.11,Good (75%+)
GTC2830,233,170,72.96,Low (<75%)
GTC2831,233,185,79.4,Good (75%+)
GTC2832,233,184,78.97,Good (75%+)
GTC2833,233,184,78.97,Good (75%+)
GTC2834,233,178,76.39,Good (75%+)
GTC2835,233,171,73.39,Low (<75%)
GTC2836,233,172,73.82,Low (<75%)
GTC2837,233,172,73.82,Low (<75%)
GTC2838,233,168,72.1,Low (<75%)
GTC2839,233,173,74.25,Low (<75%)
GTC2840,233,177,75.97,Good (75%+)
GTC2841,233,165,70.82,Low (<75%)
GTC2842,233,180,77.25,Good (75%+)
GTC2843,233,176,75.54,Good (75%+)
GTC2844,233,180,77.25,Good (75%+)
GTC2845,233,180,77.25,Good (75%+)
GTC2846,233,187,80.26,Good (75%+)
GTC2847,233,180,77.25,Good (75%+)
GTC2848,233,175,75.11,Good (75%+)
GTC2849,233,175,75.11,Good (75%+)
GTC2850,233,181,77.68,Good (75%+)
GTC2851,233,173,74.25,Low (<75%)
GTC2852,233,160,68.67,Low (<75%)
GTC2853,233,181,77.68,Good (75%+)
GTC2854,233,168,72.1,Low (<75%)
GTC2855,233,193,82.83,Good (75%+)
GTC2856,233,187,80.26,Good (75%+)
GTC2857,233,174,74.68,Low (<75%)
GTC2858,233,185,79.4,Good (75%+)
GTC2859,233,184,78.97,Good (75%+)
GTC2860,233,184,78.97,Good (75%+)
GTC2861,233,165,70.82,Low (<75%)
GTC2862,233,177,75.97,Good (75%+)
GTC2863,233,161,69.1,Low (<75%)
GTC2864,233,168,72.1,Low (<75%)
GTC2865,233,172,73.82,Low (<75%)
GTC2866,233,182,78.11,Good (75%+)
GTC2867,233,167,71.67,Low (<75%)
GTC2868,233,169,72.53,Low (<75%)
GTC2869,233,162,69.53,Low (<75%)
GTC2870,233,168,72.1,Low (<75%)
GTC2871,233,163,69.96,Low (<75%)
GTC2872,233,164,70.39,Low (<75%)
GTC2873,233,197,84.55,Good (75%+)
GTC2874,233,169,72.53,Low (<75%)
GTC2875,233,176,75.54,Good (75%+)
GTC2876,233,182,78.11,Good (75%+)
GTC2877,233,155,66.52,Low (<75%)
GTC2878,233,186,79.83,Good (75%+)
GTC2879,233,181,77.68,Good (75%+)
GTC2880,233,179,76.82,Good (75%+)
GTC2881,233,181,77.68,Good (75%+)
GTC2882,233,175,75.11,Good (75%+)
GTC2883,233,165,70.82,Low (<75%)
GTC2884,233,178,76.39,Good (75%+)
GTC2885,233,171,73.39,Low (<75%)
GTC2886,233,184,78.97,Good (75%+)
GTC2887,233,177,75.97,Good (75%+)
GTC2888,233,172,73.82,Low (<75%)
GTC2889,233,168,72.1,Low (<75%)
GTC2890,233,165,70.82,Low (<75%)
GTC2891,233,180,77.25,Good (75%+)
GTC2892,233,180,77.25,Good (75%+)
GTC2893,233,174,74.68,Low (<75%)
GTC2894,233,177,75.97,Good (75%+)
GTC2895,233,165,70.82,Low (<75%)
GTC2896,233,161,69.1,Low (<75%)
GTC2897,233,171,73.39,Low (<75%)
GTC2898,233,174,74.68,Low (<75%)
GTC2899,233,172,73.82,Low (<75%)
GTC2900,233,178,76.39,Good (75%+)
GTC2901,233,166,71.24,Low (<75%)
GTC2902,233,183,78.54,Good (75%+)
GTC2903,233,161,69.1,Low (<75%)
GTC2904,233,187,80.26,Good (75%+)
GTC2905,233,177,75.97,Good (75%+)
GTC2906,233,167,71.67,Low (<75%)
GTC2907,233,188,80.69,Good (75%+)
GTC2908,233,159,68.24,Low (<75%)
GTC2909,233,185,79.4,Good (75%+)
GTC2910,233,175,75.11,Good (75%+)
GTC2911,233,170,72.96,Low (<75%)
GTC2912,233,177,75.97,Good (75%+)
GTC2913,233,170,72.96,Low (<75%)
GTC2914,233,172,73.82,Low (<75%)
GTC2915,233,188,80.69,Good (75%+)
GTC2916,233,186,79.83,Good (75%+)
GTC2917,233,186,79.83,Good (75%+)
GTC2918,233,179,76.82,Good (75%+)
GTC2919,233,167,71.67,Low (<75%)
GTC2920,233,183,78.54,Good (75%+)
GTC2921,233,175,75.11,Good (75%+)
GTC2922,233,173,74.25,Low (<75%)
GTC2923,233,187,80.26,Good (75%+)
GTC2924,233,164,70.39,Low (<75%)
GTC2925,233,178,76.39,Good (75%+)
GTC2926,233,167,71.67,Low (<75%)
GTC2927,233,182,78.11,Good (75%+)
GTC2928,233,168,72.1,Low (<75%)
GTC2929,233,173,74.25,Low (<75%)
GTC2930,233,183,78.54,Good (75%+)
GTC2931,233,171,73.39,Low (<75%)
GTC2932,233,180,77.25,Good (75%+)
GTC2933,233,171,73.39,Low (<75%)
GTC2934,233,184,78.97,Good (75%+)
GTC2935,233,169,72.53,Low (<75%)
GTC2936,233,189,81.12,Good (75%+)
GTC2937,233,159,68.24,Low (<75%)
GTC2938,233,185,79.4,Good (75%+)
GTC2939,233,175,75.11,Good (75%+)
GTC2940,233,175,75.11,Good (75%+)
GTC2941,233,171,73.39,Low (<75%)
GTC2942,233,175,75.11,Good (75%+)
GTC2943,233,173,74.25,Low (<75%)
GTC2944,233,169,72.53,Low (<75%)
GTC2945,233,171,73.39,Low (<75%)
GTC2946,233,175,75.11,Good (75%+)
GTC2947,233,176,75.54,Good (75%+)
GTC2948,233,179,76.82,Good (75%+)
GTC2949,233,175,75.11,Good (75%+)
GTC2950,233,183,78.54,Good (75%+)
GTC2951,233,176,75.54,Good (75%+)
GTC2952,233,180,77.25,Good (75%+)
GTC2953,233,168,72.1,Low (<75%)
GTC2954,233,154,66.09,Low (<75%)
GTC2955,233,170,72.96,Low (<75%)
GTC2956,233,180,77.25,Good (75%+)
GTC2957,233,171,73.39,Low (<75%)
GTC2958,233,185,79.4,Good (75%+)
GTC2959,233,154,66.09,Low (<75%)
GTC2960,233,171,73.39,Low (<75%)
GTC2961,233,175,75.11,Good (75%+)
GTC2962,233,179,76.82,Good (75%+)
GTC2963,233,180,77.25,Good (75%+)
GTC2964,233,174,74.68,Low (<75%)
GTC2965,233,170,72.96,Low (<75%)
GTC2966,233,152,65.24,Low (<75%)
GTC2967,233,185,79.4,Good (75%+)
GTC2968,233,174,74.68,Low (<75%)
GTC2969,233,180,77.25,Good (75%+)
GTC2970,233,194,83.26,Good (75%+)
GTC2971,233,162,69.53,Low (<75%)
GTC2972,233,178,76.39,Good (75%+)
GTC2973,233,172,73.82,Low (<75%)
GTC2974,233,174,74.68,Low (<75%)
GTC2975,233,177,75.97,Good (75%+)
GTC2976,233,177,75.97,Good (75%+)
GTC2977,233,182,78.11,Good (75%+)
GTC2978,233,170,72.96,Low (<75%)
GTC2979,233,185,79.4,Good (75%+)
GTC2980,233,160,68.67,Low (<75%)
GTC2981,233,161,69.1,Low (<75%)
GTC2982,233,183,78.54,Good (75%+)
GTC2983,233,170,72.96,Low (<75%)
GTC2984,233,164,70.39,Low (<75%)
GTC2985,233,175,75.11,Good (75%+)
GTC2986,233,185,79.4,Good (75%+)
GTC2987,233,164,70.39,Low (<75%)
GTC2988,233,177,75.97,Good (75%+)
GTC2989,233,169,72.53,Low (<75%)
GTC2990,233,173,74.25,Low (<75%)
GTC2991,233,184,78.97,Good (75%+)
GTC2992,233,181,77.68,Good (75%+)
GTC2993,233,187,80.26,Good (75%+)
GTC2994,233,176,75.54,Good (75%+)
GTC2995,233,171,73.39,Low (<75%)
GTC2996,233,178,76.39,Good (75%+)
GTC2997,233,177,75.97,Good (75%+)
GTC2998,233,181,77.68,Good (75%+)
GTC2999,233,179,76.82,Good (75%+)
GTC3000,233,188,80.69,Good (75%+)
GTC3001,233,172,73.82,Low (<75%)
GTC3002,233,186,79.83,Good (75%+)
GTC3003,233,168,72.1,Low (<75%)
GTC3004,233,184,78.97,Good (75%+)
GTC3005,233,173,74.25,Low (<75%)
GTC3006,233,187,80.26,Good (75%+)
GTC3007,233,169,72.53,Low (<75%)
GTC3008,233,171,73.39,Low (<75%)
GTC3009,233,173,74.25,Low (<75%)
GTC3010,233,187,80.26,Good (75%+)
GTC3011,233,173,74.25,Low (<75%)
GTC3012,233,172,73.82,Low (<75%)
GTC3013,233,176,75.54,Good (75%+)
GTC3014,233,173,74.25,Low (<75%)
GTC3015,233,170,72.96,Low (<75%)
GTC3016,233,163,69.96,Low (<75%)
GTC3017,233,179,76.82,Good (75%+)
GTC3018,233,178,76.39,Good (75%+)
GTC3019,233,166,71.24,Low (<75%)
GTC3020,233,165,70.82,Low (<75%)
GTC3021,233,183,78.54,Good (75%+)
GTC3022,233,161,69.1,Low (<75%)
GTC3023,233,170,72.96,Low (<75%)
GTC3024,233,183,78.54,Good (75%+)
GTC3025,233,182,78.11,Good (75%+)
GTC3026,233,186,79.83,Good (75%+)
GTC3027,233,182,78.11,Good (75%+)
GTC3028,233,158,67.81,Low (<75%)
GTC3029,233,164,70.39,Low (<75%)
GTC3030,233,175,75.11,Good (75%+)
GTC3031,233,171,73.39,Low (<75%)
GTC3032,233,175,75.11,Good (75%+)
GTC3033,233,181,77.68,Good (75%+)
GTC3034,233,168,72.1,Low (<75%)
GTC3035,233,179,76.82,Good (75%+)
GTC3036,233,193,82.83,Good (75%+)
GTC3037,233,180,77.25,Good (75%+)
GTC3038,233,168,72.1,Low (<75%)
GTC3039,233,166,71.24,Low (<75%)
GTC3040,233,171,73.39,Low (<75%)
GTC3041,233,181,77.68,Good (75%+)
GTC3042,233,172,73.82,Low (<75%)
GTC3043,233,186,79.83,Good (75%+)
GTC3044,233,172,73.82,Low (<75%)
GTC3045,233,178,76.39,Good (75%+)
GTC3046,233,166,71.24,Low (<75%)
GTC3047,233,173,74.25,Low (<75%)
GTC3048,233,165,70.82,Low (<75%)
GTC3049,233,181,77.68,Good (75%+)
GTC3050,233,161,69.1,Low (<75%)
GTC3051,233,180,77.25,Good (75%+)
GTC3052,233,164,70.39,Low (<75%)
GTC3053,233,181,77.68,Good (75%+)
GTC3054,233,186,79.83,Good (75%+)
GTC3055,233,181,77.68,Good (75%+)
GTC3056,233,163,69.96,Low (<75%)
GTC3057,233,175,75.11,Good (75%+)
GTC3058,233,162,69.53,Low (<75%)
GTC3059,233,183,78.54,Good (75%+)
GTC3060,233,180,77.25,Good (75%+)
GTC3061,233,180,77.25,Good (75%+)
GTC3062,233,168,72.1,Low (<75%)
GTC3063,233,160,68.67,Low (<75%)
GTC3064,233,182,78.11,Good (75%+)
GTC3065,233,178,76.39,Good (75%+)
GTC3066,233,167,71.67,Low (<75%)
GTC3067,233,174,74.68,Low (<75%)
GTC3068,233,172,73.82,Low (<75%)
GTC3069,233,164,70.39,Low (<75%)
GTC3070,233,183,78.54,Good (75%+)
GTC3071,233,178,76.39,Good (75%+)
GTC3072,233,176,75.54,Good (75%+)
GTC3073,233,174,74.68,Low (<75%)
GTC3074,233,173,74.25,Low (<75%)
GTC3075,233,175,75.11,Good (75%+)
GTC3076,233,196,84.12,Good (75%+)
GTC3077,233,180,77.25,Good (75%+)
GTC3078,233,185,79.4,Good (75%+)
GTC3079,233,181,77.68,Good (75%+)
GTC3080,233,177,75.97,Good (75%+)
GTC3081,233,178,76.39,Good (75%+)
GTC3082,233,190,81.55,Good (75%+)
GTC3083,233,175,75.11,Good (75%+)
GTC3084,233,164,70.39,Low (<75%)
GTC3085,233,183,78.54,Good (75%+)
GTC3086,233,175,75.11,Good (75%+)
GTC3087,233,159,68.24,Low (<75%)
GTC3088,233,184,78.97,Good (75%+)
GTC3089,233,167,71.67,Low (<75%)
GTC3090,233,173,74.25,Low (<75%)
GTC3091,233,185,79.4,Good (75%+)
GTC3092,233,176,75.54,Good (75%+)
GTC3093,233,180,77.25,Good (75%+)
GTC3094,233,185,79.4,Good (75%+)
GTC3095,233,169,72.53,Low (<75%)
GTC3096,233,177,75.97,Good (75%+)
GTC3097,233,168,72.1,Low (<75%)
GTC3098,233,166,71.24,Low (<75%)
GTC3099,233,161,69.1,Low (<75%)
GTC3100,233,166,71.24,Low (<75%)
GTC3101,233,170,72.96,Low (<75%)
GTC3102,233,175,75.11,Good (75%+)
GTC3103,233,165,70.82,Low (<75%)
GTC3104,233,157,67.38,Low (<75%)
GTC3105,233,203,87.12,Good (75%+)
GTC3106,233,179,76.82,Good (75%+)
GTC3107,233,184,78.97,Good (75%+)
GTC3108,233,161,69.1,Low (<75%)
GTC3109,233,172,73.82,Low (<75%)
GTC3110,233,156,66.95,Low (<75%)
GTC3111,233,176,75.54,Good (75%+)
GTC3112,233,174,74.68,Low (<75%)
GTC3113,233,179,76.82,Good (75%+)
GTC3114,233,175,75.11,Good (75%+)
GTC3115,233,179,76.82,Good (75%+)
GTC3116,233,171,73.39,Low (<75%)
GTC3117,233,167,71.67,Low (<75%)
GTC3118,233,184,78.97,Good (75%+)
GTC3119,233,174,74.68,Low (<75%)
GTC3120,233,178,76.39,Good (75%+)
GTC3121,233,182,78.11,Good (75%+)
GTC3122,233,178,76.39,Good (75%+)
GTC3123,233,161,69.1,Low (<75%)
GTC3124,233,181,77.68,Good (75%+)
GTC3125,233,173,74.25,Low (<75%)
GTC3126,233,176,75.54,Good (75%+)
GTC3127,233,178,76.39,Good (75%+)
GTC3128,233,174,74.68,Low (<75%)
GTC3129,233,182,78.11,Good (75%+)
GTC3130,233,179,76.82,Good (75%+)
GTC3131,233,173,74.25,Low (<75%)
GTC3132,233,166,71.24,Low (<75%)
GTC3133,233,180,77.25,Good (75%+)
GTC3134,233,170,72.96,Low (<75%)
GTC3135,233,173,74.25,Low (<75%)
GTC3136,233,175,75.11,Good (75%+)
GTC3137,233,185,79.4,Good (75%+)
GTC3138,233,177,75.97,Good (75%+)
GTC3139,233,175,75.11,Good (75%+)
GTC3140,233,180,77.25,Good (75%+)
GTC3141,233,185,79.4,Good (75%+)
GTC3142,233,186,79.83,Good (75%+)
GTC3143,233,182,78.11,Good (75%+)
GTC3144,233,176,75.54,Good (75%+)
GTC3145,233,185,79.4,Good (75%+)
GTC3146,233,191,81.97,Good (75%+)
GTC3147,233,168,72.1,Low (<75%)
GTC3148,233,171,73.39,Low (<75%)
GTC3149,233,154,66.09,Low (<75%)
GTC3150,233,186,79.83,Good (75%+)
GTC3151,233,159,68.24,Low (<75%)
GTC3152,233,166,71.24,Low (<75%)
GTC3153,233,189,81.12,Good (75%+)
GTC3154,233,175,75.11,Good (75%+)
GTC3155,233,175,75.11,Good (75%+)
GTC3156,233,168,72.1,Low (<75%)
GTC3157,233,170,72.96,Low (<75%)
GTC3158,233,168,72.1,Low (<75%)
GTC3159,233,176,75.54,Good (75%+)
GTC3160,233,167,71.67,Low (<75%)
GTC3161,233,180,77.25,Good (75%+)
GTC3162,233,178,76.39,Good (75%+)
GTC3163,233,173,74.25,Low (<75%)
GTC3164,233,167,71.67,Low (<75%)
GTC3165,233,188,80.69,Good (75%+)
GTC3166,233,180,77.25,Good (75%+)
GTC3167,233,181,77.68,Good (75%+)
GTC3168,233,174,74.68,Low (<75%)
GTC3169,233,183,78.54,Good (75%+)
GTC3170,233,184,78.97,Good (75%+)
GTC3171,233,171,73.39,Low (<75%)
GTC3172,233,193,82.83,Good (75%+)
GTC3173,233,178,76.39,Good (75%+)
